q,r,solar,wind,hydro,coal,gas,uranium,climate_risk,score
0,0,0.7124317258767731,0.7497965784737266,0.7499999999999998,258974679.70286563,76472514.01102032,0,9,0.8201546888983152
0,1,0.7629028684031552,0.7749667864158096,0.021266389382965767,488989023.4664528,235831255.80555585,53894.38627810825,7,0.7857890727542606
-1,1,0.7629028684031552,0.594577681326279,0.7199999999999998,411744081.2384707,11560891.983975729,638616.6204603281,9,0.7748278771997509
-1,0,0.7124317258767731,0.7356762486262328,0.09396353226110138,357320450.5140791,337357281.11684513,142204.5681507866,7,0.8366707873056295
0,-1,0.6591225015292298,0.5749671872904955,0.12477559094333321,195767299.6878953,467796009.8038797,0,7,0.8030316244957101
1,-1,0.6591225015292298,0.28231351555658035,0.03246785835906383,165243237.52937675,586878660.2794225,0,7,0.697582148420463
1,0,0.7124317258767731,0.4226025826048773,0.8199999999999998,277963888.5025286,49403966.89153919,677312.3419843619,9,0.7113615794955446
1,1,0.7629028684031552,0.5034439477642406,0.8399999999999999,314391015.8715998,12535211.559570558,0,9,0.7235993793815548
0,2,0.8097613292599009,0.8439563329217004,0.015020105979274341,334897687.87154526,254351691.24420044,771320.1792991696,7,0.8658104012261402
-1,2,0.8097613292599009,0.7639849511256659,0.11619938713395503,398052177.42289346,314735415.40263414,535323.3371828458,7,0.9305820610600246
-2,2,0.8097613292599009,0.3368976465311825,0.0466302409608261,133815091.58614591,501109687.24285185,827963.0951124933,7,0.7834138159823959
-2,1,0.7629028684031552,0.661849225678125,0.6899999999999997,303914790.6237877,39122445.93156136,0,9,0.7484152445430324
-2,0,0.7124317258767731,0.918457836023421,0.6099999999999997,316889381.68093777,22003279.91771209,0,8,0.8550880084694
-1,-1,0.6591225015292298,1,0.4099999999999996,347029163.1055115,68610980.42651217,528612.9369459946,8,0.8483241362655384
0,-2,0.6040545535202011,0.7868433966561206,0.0474714474947064,126906334.6305632,358996589.5648661,0,7,0.7318135604861449
1,-2,0.6040545535202011,0.8499292191847051,0.1826588148179716,160071414.34690702,39571320.344088,4714448.348405131,7,0.8738675457238635
2,-2,0.6040545535202011,0.47824139779036173,0.1289189559676761,118873654.29648256,519283784.7806204,0,7,0.7506162738364385
2,-1,0.6591225015292298,0.09569739421223508,0.11644866248318739,252445338.32748774,600000000,544382.7917328568,7,0.7137234300090413
2,0,0.7124317258767731,0.9181126706497498,0.19860469327758934,759773477.7279744,95449573.90548742,0,7,0.8718719542536846
2,1,0.7629028684031552,0.7618564020756365,0.09218631180715964,805458355.1883476,134153530.19142568,548026.2277164616,7,0.8424189931798073
1,2,0.8097613292599009,0.36700461353094826,0.8599999999999999,352567320.991821,89301245.92033549,354654.30825997744,9,0.7872511601106664
0,3,0.8524255975825791,0.87709475167863,0.045484455156891083,381301435.0707764,118490049.89517549,2132095.1432645023,7,0.9040329533203942
-1,3,0.8524255975825791,0.8183911048890495,0.19208187846385266,373958090.5747411,217327184.66646713,798838.5409858976,7,0.9470451689012048
-2,3,0.8524255975825791,0.783392026043351,0.15582901524313472,394943649.1396097,6315292.791877222,3703251.486368071,7,0.9212284948221722
-3,3,0.8524255975825791,0.2516465571014904,0.07241744163625281,257353764.22366375,506935793.29995155,71071.02162752565,7,0.7625428421568833
-3,2,0.8097613292599009,0.3667001245933963,0.12815785402782004,472328478.00888324,534461821.76727825,0,7,0.9050272863750785
-3,1,0.7629028684031552,0.16117514660860163,0.06760132876098324,188484998.16375035,600000000,168538.70840320433,7,0.7353880690243505
-3,0,0.7124317258767731,0.968395607797566,0.4699999999999996,398207673.9476079,98030434.83684085,0,8,0.8954948583275819
-2,-1,0.6591225015292298,0.9511725196243802,0.1855850125472737,132548981.75477536,270753390.1976539,283251.63740772416,7,0.8617835115078469
-1,-2,0.6040545535202011,0.5833403734353153,0.28999999999999954,336703274.92642736,379761828.8807405,1105279.8206878586,8,0.8450718819464348
0,-3,0.5484872944746332,0.968170779915632,0.22999999999999948,129426884.26053084,28217098.156232145,2428939.9155427804,8,0.71188281663101
1,-3,0.5484872944746332,0.8142382040681975,0.038258428813757905,440864735.27259654,356552899.62322384,0,7,0.7921926327542476
2,-3,0.5484872944746332,0.7227637493258117,0.1265540042019163,165959216.15754268,443499945.42313194,520585.213709131,7,0.828441352743451
3,-3,0.5484872944746332,0.9827656676961349,0.164930810030915,440088787.3784343,60733841.68062718,3624913.8421036545,7,0.925417718951058
3,-2,0.6040545535202011,0.25321837564643085,0.16481987036781193,218475992.29627207,540208703.9758962,872947.1536438494,7,0.7530583458913302
3,-1,0.6591225015292298,0.9571512280081975,0.14734337219446852,713443107.6597172,31352074.63935659,768770.622739353,7,0.8199030801901152
3,0,0.7124317258767731,0.5219965718120402,0.09538640978893584,1344727621.0542722,116881984.13473623,5785.342074724475,7,0.78280231083026
3,1,0.7629028684031552,0.4987545303682419,0.13430148989902246,1369558441.068283,68511701.9933986,127267.51237630601,7,0.7896637514840542
2,2,0.8097613292599009,0.04481587685764156,0.8799999999999999,841801507.7377826,40221698.28997093,765338.1451203246,9,0.7412378781092301
1,3,0.8524255975825791,1,0.11771383824408196,393964029.9869381,51834109.317285985,353386.3601506187,7,0.8350586128624531
0,4,0.8903527432567052,0.44625389969256746,0.8699999999999999,572267444.2179754,73074537.45362033,197009.55563787706,10,0.8567349712337041
-1,4,0.8903527432567052,0.7485008308250225,0.12701744021837705,546550424.1510835,104565710.80586289,2795986.305404675,7,0.9736888341831313
-2,4,0.8903527432567052,0.7655064675690806,0.17100465785103744,390220089.0417971,227502542.33188003,0,7,0.889133774942801
-3,4,0.8903527432567052,0.5007595230689145,0.07333945169513936,459384845.4612712,303098733.21811235,647247.3958218797,7,0.825927444105316
-4,4,0.8903527432567052,1,0.03900072082795653,309735582.41188484,116862269.22078171,0,7,0.8252882648639375
-4,3,0.8524255975825791,1,0.20999999999999946,284256388.21723825,141408744.69859475,1013874.7213034866,9,0.8712713676466411
-4,2,0.8097613292599009,0.1574102432781493,0.2599999999999995,235268962.06532878,525165595.1111448,1356030.6981003233,8,0.8308255019053423
-4,1,0.7629028684031552,0.9902485661170362,0.35999999999999954,217589825.3736104,122891382.17261416,105219.13281756923,8,0.85713233149903
-4,0,0.7124317258767731,0.5265861581633118,0.06522932408569078,456872237.81431764,90615319.20437406,5975141.677139137,7,0.9045298731957148
-3,-1,0.6591225015292298,0.8194424087178771,0.29999999999999954,325620675.3695289,215357773.66043246,296699.18304728693,8,0.8035455756633055
-2,-2,0.6040545535202011,0.97820153739996,0.09801246507702722,110777321.05779988,280286914.58195776,69177.72677151418,7,0.7899860137503633
-1,-3,0.5484872944746332,0.86885259566539,0.08881777246592724,312540091.3442692,276505168.600373,0,7,0.7438973503274788
0,-4,0.49382825810962444,0.9183181287514118,0.13135801628758015,113687330.10322274,276299236.47372895,210376.13767238084,6,0.777282321256066
1,-4,0.49382825810962444,0.9112228492038841,0.1030752232894426,221922363.2572797,314675194.47017366,0,6,0.8067620221775813
2,-4,0.49382825810962444,1,0.6399999999999997,262216080.21915653,112018405.22815,238975.10762266332,8,0.8788689494993663
3,-4,0.49382825810962444,0.9564194402718617,0.6299999999999997,357912616.01219475,119764045.75796165,0,9,0.814740327832719
4,-4,0.49382825810962444,1,0.6199999999999997,319640452.40777695,21017277.08126901,1236991.6374306486,9,0.8170873600610065
4,-3,0.5484872944746332,0.6464769070673717,0.16564003154976653,351961285.8906187,408926363.52520937,553096.3155271242,7,0.8296128977627849
4,-2,0.6040545535202011,1,0.15260052481216624,709299251.6871921,83083644.1576233,0,7,0.8100189094170263
4,-1,0.6591225015292298,0.7437465404690526,0.09871477135039158,1298053321.8222978,114315378.69718263,69757.30645427339,7,0.8623266361738561
4,0,0.7124317258767731,0.3945007561317295,0.10983340432561388,1799510120.361727,50265207.65073931,37341.65672410272,7,0.7865963607325358
4,1,0.7629028684031552,0.30588106889730915,0.199,1830731325.4532769,71587386.68631563,0,7,0.8375553885668869
3,2,0.8097613292599009,0.611155262106869,0.17205438038825718,1388980127.6624026,29146054.645251382,876228.0417364879,7,0.9123514570022481
2,3,0.8524255975825791,0.15479436967768764,0.95,876999468.8627554,90155894.75191663,0,10,0.8080338595394063
1,4,0.8903527432567052,0.30361505923415866,0.8899999999999999,398085978.5160668,109459718.82074392,608345.7856506063,10,0.8056856974016928
0,5,0.9230847432512889,1,0.17567687246380254,513754568.92013806,29600130.764180597,802076.5745279252,8,0.891270026379967
-1,5,0.9230847432512889,0.5175953568049697,0.8499999999999999,376657987.18616605,41964698.04714795,267999.7024646386,10,0.8270959200658431
-2,5,0.9230847432512889,0.5722321165123179,0.8299999999999998,467325737.4614339,66687798.026783764,682866.8639936819,9,0.9698021279880731
-3,5,0.9230847432512889,1,0.199,153055077.77751577,26055630.014682975,590744.824171616,8,0.7923025537254479
-4,5,0.9230847432512889,0.8371875613652697,0.11985332007030186,476369074.7928207,40140562.97495588,0,8,0.7240053653280604
-5,5,0.9230847432512889,0.3235458815658375,0.6999999999999997,602147301.3574747,54621032.41511534,386514.8176378209,9,0.7772352126033031
-5,4,0.8903527432567052,1,0.09545180893764785,317906128.0291303,75916013.23017891,596160.9591903659,7,0.8602091287972415
-5,3,0.8524255975825791,0.2015117969834597,0.16259246706685185,273378708.57115984,600000000,0,7,0.8640846020252853
-5,2,0.8097613292599009,0.5018627319851521,0.199,430172903.91798294,389245244.0760953,105140.06938720263,7,0.882051770445021
-5,1,0.7629028684031552,0.629595673780752,0.2499999999999995,519135359.9044032,336111071.5019831,844380.8209200396,8,0.9239717468866521
-5,0,0.7124317258767731,0.8941661938913652,0.0632439241216826,233755672.49981856,128315460.20707466,3003538.203361891,7,0.8760023916569142
-4,-1,0.6591225015292298,0.43724619966628897,0.15566157782702014,245301481.1011998,52732062.5572529,7490822.668854381,7,0.8879712606896674
-3,-2,0.6040545535202011,0.978359641544398,0.2399999999999995,358777183.5897611,173014799.43759024,0,8,0.7788591962027555
-2,-3,0.5484872944746332,0.7426751664166428,0.057396450884972104,318638200.86027634,11507857.48161779,4864367.067617094,7,0.7500826032980366
-1,-4,0.49382825810962444,0.8819190278039936,0.6899999999999997,565331257.1435599,105392428.152141,819167.5404189401,8,0.9546335151951961
0,-5,0.44209485038806123,0.3568936365749663,0.11648871133711922,193429966.46900135,186948872.30963337,6255633.475242138,6,0.7869955849734112
1,-5,0.44209485038806123,1,0.6599999999999997,451646370.33544374,75514073.05999066,647095.058962182,8,0.9066519767950484
2,-5,0.44209485038806123,0.9644294701608054,0.6499999999999997,283628924.2375178,66107892.34788972,0,8,0.7884542378795375
3,-5,0.44209485038806123,0.4924385417201731,0.13510438136608655,343079545.7608087,86487111.13530597,8000000,6,0.9331308680362449
4,-5,0.44209485038806123,0.3937275440395042,0.0905714264319295,229496856.43680266,120899747.05710939,6447182.513579349,6,0.7571051605059674
5,-5,0.44209485038806123,0.29391905615561226,0.0760436124686064,433131813.3065356,170849521.61905855,7742340.058975538,6,0.8786910370165917
5,-4,0.49382825810962444,0.8805556635108215,0.6099999999999997,462495869.56904364,125080079.12871355,39021.30494837369,9,0.7991468285546106
5,-3,0.5484872944746332,0.49822496225589186,0.12153228153544895,680796255.2063524,363691634.9405795,1115836.397797415,7,0.812369606198401
5,-2,0.6040545535202011,0.6798768674197991,0.11854729055245926,1259981180.8981814,32186100.291495807,0,7,0.7244766560387464
5,-1,0.6591225015292298,0.474777331317122,0.05464491825199261,1758161001.2292955,74794553.54845117,1051865.1908965947,7,0.8486903464393004
5,0,0.7124317258767731,0.3537000675114479,0.18739542183847607,2000000000,21978113.559879653,361539.6427458402,7,0.8547448633566587
5,1,0.7629028684031552,0.14673039909799238,0.1255614131357767,2000000000,113499047.89203362,701311.1870333807,7,0.8425530070595755
4,2,0.8097613292599009,0.303445235178712,0.06842253008598845,1870074600.9417076,113859037.22880681,366470.52764868824,7,0.8635729399938048
3,3,0.8524255975825791,0.05018295212649509,0.96,1399939745.6290655,20101277.916825254,721614.7855808645,10,0.8813656670450333
2,4,0.8903527432567052,0.7262620081427711,0.08755727608256816,922695829.6362532,99625707.57926297,0,7,0.8527654826432158
1,5,0.9230847432512889,0.9118645992243822,0.10911657271820224,425759507.7888432,53584197.36547399,80040.0253512763,8,0.7611391249680471
0,6,0.9502811370446892,0.7830996692172911,0.4899999999999996,541409025.8867495,0,105886.65784241469,9,0.8400951574310729
-1,6,0.9502811370446892,0.4384602922607322,0.199,490954656.8402013,84018813.63686791,5318981.188775339,8,0.9607277488156327
-2,6,0.9502811370446892,1,0.11526223426640923,425860856.4177812,35711703.32926606,996980.8715108157,8,0.868995954404045
-3,6,0.9502811370446892,0.28090273981784164,0.8099999999999998,235360894.1887066,131049353.80107851,127469.28875698516,9,0.7804547908873866
-4,6,0.9502811370446892,0.3154904265625641,0.7299999999999998,484652046.0299119,60326730.736342475,1277215.823447724,9,0.8353770157372643
-5,6,0.9502811370446892,0.7865496560363212,0.199,816444289.3465325,70820753.7231844,417425.94909811526,8,0.8959916762259703
-6,6,0.9502811370446892,0.6098169949188121,0.12145307951114494,997237955.3986495,22981479.227081526,25760.344472595785,8,0.7430731248398954
