q,r,solar,wind,hydro,coal,gas,uranium,climate_risk,score
0,0,0.7124317258767731,0.8203232333060458,0.4399999999999995,375809753.75213283,63602152.87739462,0,8,0.7640471665625198
0,1,0.7629028684031552,0.7090746492375668,0.03485892798117386,1109162466.9022412,15969508.965777788,0,7,0.7230855192644202
-1,1,0.7629028684031552,0.8903413159165274,0.2899999999999995,412032495.636454,98274077.85589083,0,8,0.7882121934853001
-1,0,0.7124317258767731,0.5578930816862809,0.1907541012217836,224883221.55133584,432317526.8006377,0,7,0.8304080951117953
0,-1,0.6591225015292298,0.969934293728077,0.48999999999999955,256029516.95200166,43394117.43346097,0,8,0.7915173234355586
1,-1,0.6591225015292298,0.9352016998628389,0.07598497930845197,371751424.4254119,2731145.155772012,1721174.4436399424,7,0.716756110557948
1,0,0.7124317258767731,0.49824517333776586,0.2999999999999995,1064565967.7024864,117725130.61637114,0,8,0.7497238603900517
1,1,0.7629028684031552,0.250927927038159,0.23999999999999944,1557488034.8995948,73285377.9196389,51779.73231088651,8,0.7091013667601478
0,2,0.8097613292599009,0.3560903259962703,0.06590320022048002,1572689052.3358693,66192795.16370244,0,7,0.744124913583231
-1,2,0.8097613292599009,0.6313724791938433,0.08709069440934514,1155249201.0332572,78482547.35650608,861922.2367501886,7,0.8566343660722849
-2,2,0.8097613292599009,0.5013362629094683,0.19534658361366344,448134268.932477,25495488.68379811,4147850.750049284,7,0.8290720884427102
-2,1,0.7629028684031552,0.6745549028175836,0.199,464937419.0064066,302600416.42459387,0,7,0.8716723476221873
-2,0,0.7124317258767731,0.7720541705846248,0.35999999999999954,349213923.8812046,16480070.186323412,2687462.863885612,8,0.824387443509793
-1,-1,0.6591225015292298,0.2684192370596028,0.10250170521986542,146252349.61588243,575808216.6815091,721353.6223308514,7,0.7569393025522143
0,-2,0.6040545535202011,0.9821209625336822,0.5799999999999996,214954850.7245179,79856415.88617466,304210.78590473393,8,0.8568321614234913
1,-2,0.6040545535202011,0.7945929946492533,0.0221626076261972,252710242.34242478,96053116.94020851,4558612.340455845,6,0.87366226406808
2,-2,0.6040545535202011,0.5210926130256737,0.11800938851724184,331589645.0353889,26575183.627578076,5345513.382441715,6,0.7925787124835854
2,-1,0.6591225015292298,0.7198187307832106,0.0987009434656107,1034666363.1876231,17609001.339119714,0,7,0.6898963651189819
2,0,0.7124317258767731,0.39704640282906284,0.09369280640206343,1534853715.123682,118057964.068269,851174.8542155904,7,0.8198372319185211
2,1,0.7629028684031552,0.27190540315625283,0.044709736784215276,1802378324.8940947,137222932.67039576,0,7,0.7863167428258865
1,2,0.8097613292599009,0.24554825599321964,0.1546095458164166,1828025262.0470774,27058285.10100981,339951.48519666964,7,0.7874163381508862
0,3,0.8524255975825791,0.45757710223294334,0.04791601363975018,1590419495.0090945,41154177.21045505,899671.5339441805,7,0.851312454695518
-1,3,0.8524255975825791,0.5429662322356325,0.06872262512088717,1195478612.4905236,62141445.9313572,0,7,0.7634008924771886
-2,3,0.8524255975825791,0.9329436913353313,0.16907978836992088,461649980.5518968,92763618.98569229,0,7,0.8542830772471542
-3,3,0.8524255975825791,0.6034323789486591,0.17094574066568727,337192656.50762546,93544036.21285936,5097527.117605673,7,0.9837985075833591
-3,2,0.8097613292599009,0.8068918999673973,0.5299999999999996,472345510.04958445,22046984.35028937,0,8,0.8437031845403413
-3,1,0.7629028684031552,0.9231540432491707,0.49999999999999956,131071923.9983768,56396080.724867694,801730.6589709388,8,0.8573683975304806
-3,0,0.7124317258767731,0.34339536917778113,0.199,358904828.82922614,600000000,453685.9335916332,7,0.9330027627189333
-2,-1,0.6591225015292298,0.20821660397809644,0.12988788372516796,423099259.7544684,600000000,803096.9958440583,7,0.8382816251833957
-1,-2,0.6040545535202011,0.7149048644281389,0.47999999999999954,278392124.7291244,128014057.923521,1589224.8911122398,8,0.8075468628915428
0,-3,0.5484872944746332,0.47687098772143144,0.037478196878640645,241503452.20250127,593278466.482493,874533.9948145958,6,0.876070086368363
1,-3,0.5484872944746332,0.8892934720106201,0.6699999999999997,190350069.82638115,26192064.975718886,975743.5659203719,8,0.8171383678391522
2,-3,0.5484872944746332,1,0.5899999999999996,131384257.06131876,73496054.69699046,1047741.7784642596,8,0.8635352594562838
3,-3,0.5484872944746332,0.8135872901549455,0.49999999999999956,305197793.3924534,41385071.41956465,1226316.4512990175,8,0.7485620143655094
3,-2,0.6040545535202011,0.47355110677961454,0.4499999999999995,993468985.6074808,126113879.49661869,793920.6289187933,8,0.7990058434168928
3,-1,0.6591225015292298,0.5336517739788479,0.16564738778317692,1489362183.3371756,40963139.47834588,304314.5781992683,7,0.7863177418843607
3,0,0.7124317258767731,0.35912856843036267,0.07305486550694165,1785721209.093537,96246510.36840332,960919.8566845467,7,0.8428856377953065
3,1,0.7629028684031552,0.17305100409886753,0.199,2000000000,50607769.61038026,558070.2668496666,7,0.8278081797575986
2,2,0.8097613292599009,0.11051583196466501,0.199,2000000000,94646659.9591411,0,7,0.8215374168378338
1,3,0.8524255975825791,0.18699460630894732,0.199,1851506966.6905124,96853425.88781403,753200.4067703852,7,0.8958886710945018
0,4,0.8903527432567052,0.3044531111589091,0.199,1615053080.7883513,66191680.73744281,210340.98470177397,7,0.8532747341469984
-1,4,0.8903527432567052,0.44710857265568427,0.22999999999999948,1238978594.5091379,123954475.34920587,768378.6528328873,8,0.8801784144107204
-2,4,0.8903527432567052,0.9506099051900612,0.09115813158992837,483750635.2250984,66738082.22205257,535838.8931007565,7,0.8607042117876235
-3,4,0.8903527432567052,0.8275320372398172,0.5099999999999996,346576151.74902755,68659461.73631822,0,9,0.8416373011937653
-4,4,0.8903527432567052,0.582896822420906,0.5399999999999996,317343049.62560475,85151085.8662693,1106638.9507538106,9,0.8085908735933226
-4,3,0.8524255975825791,0.5110538877592768,0.6199999999999997,288652149.68411624,125898391.13242021,1068111.627567455,9,0.8184787405279209
-4,2,0.8097613292599009,0.9431064763701001,0.1595608768114142,265580026.88254023,105132087.67071994,1461527.4307284784,7,0.8872325130902818
-4,1,0.7629028684031552,0.8512927907905553,0.36999999999999955,253658096.7499902,66904300.32700687,1104503.866161149,8,0.8129800333064033
-4,0,0.7124317258767731,0.3100448487897084,0.07995122864059195,164424760.6543805,590347172.7656672,464013.7489996001,7,0.7952466323972213
-3,-1,0.6591225015292298,0.32260526999676253,0.199,441789601.05855083,595806791.1798594,0,7,0.8828066488793871
-2,-2,0.6040545535202011,0.7559099729406253,0.3799999999999995,572441217.624535,127636131.24414958,1982157.698765401,8,0.8786640327685402
-1,-3,0.5484872944746332,0.3727003142349097,0.199,450036398.5842639,576427841.5378147,0,6,0.88868547687133
0,-4,0.49382825810962444,0.6820970364627246,0.08677605752439059,181698505.11739653,109309434.13813926,6121137.174742813,6,0.8860579811853496
1,-4,0.49382825810962444,0.8749819602321123,0.6999999999999997,184468163.49317262,117253759.09833372,255923.87926863818,8,0.8274949778736169
2,-4,0.49382825810962444,0.40908184541936254,0.199,362432690.0192021,600000000,922679.4416368684,6,0.9368947898606916
3,-4,0.49382825810962444,0.6769363477571899,0.09942311924350641,97562868.97726639,511337955.22627145,0,6,0.8185042247483054
4,-4,0.49382825810962444,0.44036479011244734,0.114844596528687,527570960.17947257,17876515.268448852,8000000,6,0.907803250196393
4,-3,0.5484872944746332,0.4505616549110879,0.12224769028853635,266050441.34269178,163700551.18554875,3778317.230741103,6,0.7290306383604686
4,-2,0.6040545535202011,0.625726987277718,0.3599999999999995,979610017.9549537,91182435.9385661,398766.96542631794,8,0.7717257131728166
4,-1,0.6591225015292298,0.36158478024089097,0.25999999999999945,1487310223.1195278,153180520.3361816,1091894.2439262373,8,0.8419210837592741
4,0,0.7124317258767731,0.4104955044865043,0.12509845130549394,1766855291.4997911,27145416.16939554,0,7,0.769273398010713
4,1,0.7629028684031552,0.19926742875060421,0.199,2000000000,23189436.498529587,674296.0768156376,7,0.8252281755498011
3,2,0.8097613292599009,0.25629659602436644,0.17590987591312063,2000000000,51359581.842273794,0,7,0.8478687160926417
2,3,0.8524255975825791,0.07986458695007341,0.08484552583570973,2000000000,68885605.36250764,164910.80398169116,7,0.7566995234925552
1,4,0.8903527432567052,0.20421905686998898,0.18056716662244712,1878554556.627957,123795890.61358719,0,7,0.896407850031246
0,5,0.9230847432512889,0.32968994395972306,0.19542722826613498,1623413233.1463687,91719993.32589942,818225.7588163163,7,0.9455382811406123
-1,5,0.9230847432512889,0.4308094920978945,0.058030016563195404,1243149847.63022,136503389.3511423,863301.6594320056,7,0.8694099072624872
-2,5,0.9230847432512889,0.7779524728722171,0.2799999999999995,512748557.9898957,28062494.56568819,68666.18224862448,9,0.7255506524796815
-3,5,0.9230847432512889,0.8319135060034853,0.37999999999999956,335250859.7287205,126754242.12355627,724061.8982799253,9,0.8878882315056481
-4,5,0.9230847432512889,0.8905421231773142,0.08885987716508158,400529730.6455415,43733339.52339569,0,7,0.7687237102267536
-5,5,0.9230847432512889,0.7005936043168727,0.1637749558366328,847480537.9142976,133654714.56683525,616286.7065912876,7,0.9434200568473872
-5,4,0.8903527432567052,0.667781427786226,0.199,797806189.5309558,125995231.06943464,0,7,0.8679053138726674
-5,3,0.8524255975825791,0.2488332620967731,0.6499999999999997,712592037.5531182,129556056.72956091,665658.3657136946,9,0.784898152492111
-5,2,0.8097613292599009,0.7996514607632067,0.19828099264630417,656061276.9655293,126095013.00704628,0,7,0.8574101261974408
-5,1,0.7629028684031552,0.9487942283917392,0.2699999999999995,431536010.1248912,45705108.09500481,281511.6878573427,8,0.7860131294795998
-5,0,0.7124317258767731,0.1293510051049978,0.199,301306410.9040473,600000000,1027061.4914234267,7,0.8438322035800403
-4,-1,0.6591225015292298,0.35793284433687045,0.09727387910745186,308880226.4318745,25367730.67860464,6996652.4864032,7,0.7739278946036291
-3,-2,0.6040545535202011,0.23106450677788196,0.27999999999999947,503045442.4173139,600000000,384226.95259734266,8,0.8411501460656657
-2,-3,0.5484872944746332,0.41984464233700614,0.06731046952394894,283906727.30547273,600000000,642678.0812075399,6,0.8636863120874675
-1,-4,0.49382825810962444,0.9037886154922535,0.46999999999999953,461501513.146436,50848658.36244604,1874579.7503097057,8,0.8425919647685376
0,-5,0.44209485038806123,0.2631105477616458,0.199,232548036.4132198,172501711.32136688,7002175.29464937,6,0.8247842351048557
1,-5,0.44209485038806123,0.8447863598413679,0.199,406465497.903514,130376681.319613,3498715.9026463176,6,0.9083922271148275
2,-5,0.44209485038806123,0.47061142650388693,0.7299999999999998,184649111.55765042,75635108.90250674,3101218.583193599,8,0.7547109651069465
3,-5,0.44209485038806123,0.39932496029913994,0.1414579248616704,511351716.4628669,600000000,841094.0407763303,6,0.908362238023254
4,-5,0.44209485038806123,0.8126055410668206,0.8399999999999999,396988846.7253923,86456631.71966119,1075391.6299268075,8,0.9229605058187416
5,-5,0.44209485038806123,0.7359431534509097,0.8599999999999999,491392406.12056744,20862687.048847355,1106912.4680118968,8,0.8631335298648862
5,-4,0.49382825810962444,0.7787404408897816,0.1486299087685232,174289031.26698968,135998774.37348965,2906958.801454495,6,0.7805684241934286
5,-3,0.5484872944746332,0.5504121166865423,0.24999999999999944,225597045.11458752,371888304.8482208,0,8,0.6675938218398054
5,-2,0.6040545535202011,0.899691156504095,0.199,966351650.9172966,16720199.819526607,1049805.937183033,6,0.9090519284909687
5,-1,0.6591225015292298,0.4888053069910799,0.09763892719476588,1481444835.8890898,129376055.53841497,600497.6532772303,7,0.821514768898266
5,0,0.7124317258767731,0.2985046256588837,0.16054059288417305,1757320154.8076847,56061643.97686966,0,7,0.7520184350829331
5,1,0.7629028684031552,0.28265624602065575,0.19383549423231872,1933528424.7718542,37232577.03611849,1106110.7832754385,7,0.8889762079389807
4,2,0.8097613292599009,0.17566966043998689,0.13972541420739865,2000000000,45995339.94077627,301416.2065932635,7,0.8019868314722166
3,3,0.8524255975825791,0.0878558905213979,0.09441379460552829,2000000000,148106613.6745639,850891.4001486474,7,0.8792992338977554
2,4,0.8903527432567052,0.1704557757217028,0.18617525053288295,1886578756.2228606,29270480.369840104,448898.1293392184,7,0.8309914551883792
1,5,0.9230847432512889,0.35137926672124187,0.09717940261200984,1635444020.0739663,116608892.17489757,0,7,0.8771177940475346
0,6,0.9502811370446892,0.32787805018680494,0.18289313628652795,1315155833.0000482,44413234.47164486,0,7,0.7775858726258802
-1,6,0.9502811370446892,0.35158167667890017,0.09904391831710495,1275176553.0526042,72306200.75020947,1251522.0606982487,7,0.8415541109325558
-2,6,0.9502811370446892,0.9008006745079132,0.14033872838752456,523595526.5932535,79957641.3118755,728820.6623243147,7,0.9260186808865404
-3,6,0.9502811370446892,0.38577267473128524,0.199,356777014.38132507,112722068.14383733,5318824.159061191,7,0.9721647126024682
-4,6,0.9502811370446892,0.22757159082144746,0.09511275552694574,441523631.9632921,71838815.83624391,6061902.660580701,7,0.8705971139493535
-5,6,0.9502811370446892,0.8131714119758565,0.2399999999999995,357733044.8565512,109432130.23294312,699550.491215519,9,0.8085806270698643
-6,6,0.9502811370446892,0.6645277721707105,0.199,832511851.968541,93408248.50701666,942926.9277190163,7,0.9395775060126486
-6,5,0.9230847432512889,0.43063635392736455,0.199,1207180126.7876418,45680565.0154159,222730.37275861707,7,0.8128195174821794
-6,4,0.8903527432567052,0.05582164810569464,0.6799999999999997,1149995694.6063201,129475452.80785872,743181.553753974,9,0.8386455610885157
-6,3,0.8524255975825791,0.7131523180012712,0.04272519339000119,1094665701.541701,38733297.43947102,465743.48827508546,7,0.8222603791512973
-6,2,0.8097613292599009,0.5906347333736863,0.21999999999999947,883924283.7559483,119621462.08584674,1144140.5210706345,8,0.8359796481891284
-6,1,0.7629028684031552,0.5272927402932901,0.13333060144683337,478492169.0672953,114506329.24974044,4380035.47606028,7,0.8861858566764375
-6,0,0.7124317258767731,0.3554363593031722,0.1603784606050594,477097498.550819,520777778.2958056,0,7,0.851614893450228
-5,-1,0.6591225015292298,0.398843779625518,0.07636609094821159,373543681.86873585,496018356.5866871,952834.3600554509,7,0.8162676544243204
-4,-2,0.6040545535202011,0.6300464907889717,0.07330126011928109,126120604.07572845,442027545.801895,0,6,0.7851514593891744
-3,-3,0.5484872944746332,0.6091755800923361,0.17412797303351513,136851961.80328777,104394704.2797984,5686685.201047404,6,0.877810687130395
